last_seen,bike_id
2025-12-11T11:01:14.683457,bike_45564
2025-12-11T11:01:11.550933,bike_55135
2025-12-11T05:01:02.621985,bike_58884
2025-12-11T11:01:12.204145,bike_51161
2025-12-11T11:01:12.453802,bike_16096
2025-12-11T11:01:14.670904,bike_79023
2025-12-11T05:01:02.588606,bike_75395
2025-12-11T11:01:08.504220,bike_69049
2025-12-11T05:01:08.650735,bike_88881
2025-12-11T11:01:10.864160,bike_78411
2025-12-11T11:01:13.753365,bike_11885
2025-12-11T11:01:08.944108,bike_51127
2025-12-09T17:01:13.054940,bike_80092
2025-12-11T11:01:11.653161,bike_45320
2025-12-11T11:01:09.244168,bike_61054
2025-12-10T11:01:04.481077,bike_82222
2025-12-05T17:01:12.461974,bike_78534
2025-12-11T11:01:11.804214,bike_03652
2025-12-11T11:01:10.745540,bike_76853
2025-12-11T11:01:10.504184,bike_44092
2025-12-11T05:01:04.111193,bike_50575
2025-11-30T11:01:05.066475,bike_79231
2025-12-11T11:01:13.893771,bike_76613
2025-12-11T11:01:09.305183,bike_03018
2025-12-11T11:01:10.364190,bike_80601
2025-12-11T11:01:06.691045,bike_17630
2025-12-09T23:01:05.391229,bike_77331
2025-12-11T11:01:14.353167,bike_89099
2025-12-11T11:01:10.230065,bike_44984
2025-12-11T11:01:16.384247,bike_43772
2025-12-11T11:01:08.204362,bike_51104
2025-12-11T11:01:11.604224,bike_52512
2025-12-11T11:01:07.952874,bike_47647
2025-12-11T11:01:11.312830,bike_48025
2025-12-11T11:01:06.810076,bike_20141
2025-12-08T17:01:07.764813,bike_61966
2025-12-11T11:01:07.190884,bike_77833
2025-12-10T17:01:03.638349,bike_88766
2025-12-11T05:01:09.967946,bike_69026
2025-12-11T05:01:06.901938,bike_88021
2025-12-11T11:01:10.984816,bike_08236
2025-12-05T23:01:05.981048,bike_37310
2025-12-11T11:01:06.913412,bike_89515
2025-12-11T11:01:16.251003,bike_51840
2025-12-11T11:01:14.210105,bike_26981
2025-12-11T11:01:16.384241,bike_47766
2025-12-11T11:01:10.953263,bike_63071
2025-12-02T23:01:06.044355,bike_78076
2025-12-11T11:01:12.444156,bike_77575
2025-12-11T11:01:10.474982,bike_60608
2025-11-28T17:01:13.545698,bike_34929
2025-12-11T11:01:10.333435,bike_51275
2025-12-11T11:01:16.411247,bike_17495
2025-12-01T17:01:12.508294,bike_67908
2025-12-11T11:01:10.711286,bike_53259
2025-12-11T11:01:14.473212,bike_44893
2025-12-11T11:01:14.513432,bike_47223
2025-12-03T11:01:10.021420,bike_88459
2025-12-11T11:01:12.010500,bike_51181
2025-12-11T11:01:17.044183,bike_50394
2025-12-11T11:01:14.984239,bike_48065
2025-12-11T05:01:13.491312,bike_80659
2025-12-11T11:01:07.489285,bike_12262
2025-12-11T11:01:09.773282,bike_47562
2025-12-11T11:01:12.413408,bike_67346
2025-12-11T11:01:07.124298,bike_78756
2025-12-11T11:01:08.913109,bike_79140
2025-12-11T11:01:17.044232,bike_51432
2025-12-11T11:01:06.232678,bike_71055
2025-12-08T23:01:10.306973,bike_56349
2025-12-11T11:01:16.064180,bike_74595
2025-12-11T11:01:11.944471,bike_16028
2025-12-11T11:01:09.904183,bike_52499
2025-12-11T11:01:07.213142,bike_75471
2025-12-11T11:01:16.211561,bike_85191
2025-12-11T11:01:12.692954,bike_00907
2025-12-11T05:01:03.131168,bike_89249
2025-12-11T11:01:16.832780,bike_88073
2025-12-11T11:01:11.173198,bike_74843
2025-12-11T05:01:02.987944,bike_58292
2025-11-28T17:01:05.835914,bike_43477
2025-12-11T11:01:13.293249,bike_55050
2025-12-11T05:01:03.429961,bike_57496
2025-12-11T11:01:11.133292,bike_22034
2025-12-11T11:01:07.024175,bike_51751
2025-12-10T17:01:04.898761,bike_70348
2025-12-11T11:01:13.253655,bike_58341
2025-12-08T05:01:08.532719,bike_45025
2025-12-11T11:01:11.213415,bike_43438
2025-12-11T11:01:09.210585,bike_75423
2025-12-09T11:01:04.207486,bike_78129
2025-12-10T11:01:11.808571,bike_70430
2025-12-11T11:01:16.613303,bike_08655
2025-12-10T17:01:04.606573,bike_75258
2025-12-11T11:01:15.210153,bike_09407
2025-12-11T11:01:12.173020,bike_81123
2025-12-11T05:01:12.709411,bike_58332
2025-12-11T11:01:06.279322,bike_73327
2025-12-11T11:01:16.233619,bike_42593
2025-12-11T11:01:08.804159,bike_67395
2025-12-11T11:01:15.464210,bike_18600
2025-12-11T05:01:02.948338,bike_80425
2025-12-11T11:01:12.984303,bike_63097
2025-12-02T05:01:08.315775,bike_62749
2025-12-11T11:01:15.971179,bike_77507
2025-12-11T11:01:12.173000,bike_47179
2025-12-11T11:01:11.464204,bike_74068
2025-12-02T17:01:05.674881,bike_74852
2025-12-02T17:01:06.683037,bike_51393
2025-12-11T11:01:15.850434,bike_42909
2025-12-11T11:01:08.433332,bike_61214
2025-12-11T11:01:14.353190,bike_70255
2025-12-11T11:01:09.604198,bike_42980
2025-12-11T11:01:10.711312,bike_81689
2025-12-11T11:01:08.944128,bike_03273
2025-12-11T11:01:12.593669,bike_01224
2025-12-04T17:01:12.125162,bike_42546
2025-12-11T11:01:14.193038,bike_51047
2025-12-11T11:01:10.772816,bike_89839
2025-12-11T11:01:07.470166,bike_69024
2025-12-03T11:01:07.561385,bike_89871
2025-12-11T11:01:10.024151,bike_24923
2025-12-11T11:01:11.113308,bike_67903
2025-12-11T11:01:09.431485,bike_60307
2025-12-11T11:01:06.984145,bike_75163
2025-12-11T11:01:11.813282,bike_46496
2025-12-11T11:01:10.571958,bike_53261
2025-12-11T11:01:07.213120,bike_76774
2025-12-11T11:01:15.290807,bike_00020
2025-12-11T11:01:07.824171,bike_23492
2025-12-11T11:01:06.553064,bike_44899
2025-12-11T11:01:12.751734,bike_44786
2025-12-11T11:01:13.344179,bike_50985
2025-12-11T11:01:14.070142,bike_53193
2025-12-11T11:01:11.073431,bike_21048
2025-12-11T11:01:07.230454,bike_43740
2025-12-11T11:01:13.875634,bike_03214
2025-12-11T11:01:10.632264,bike_52078
2025-12-11T11:01:12.971180,bike_51995
2025-12-11T11:01:14.251486,bike_74546
2025-12-11T11:01:09.370802,bike_80243
2025-12-11T11:01:09.773287,bike_88624
2025-12-11T11:01:09.930879,bike_24287
2025-12-11T11:01:08.750023,bike_44518
2025-12-11T11:01:07.024207,bike_73064
2025-12-11T11:01:16.024199,bike_88709
2025-12-11T11:01:07.694395,bike_80857
2025-12-11T11:01:06.424162,bike_24783
2025-12-11T11:01:11.303693,bike_55710
2025-12-11T11:01:15.904165,bike_70746
2025-12-11T11:01:06.112866,bike_56389
2025-12-11T11:01:13.344176,bike_17925
2025-12-11T11:01:07.930206,bike_81004
2025-12-11T11:01:12.944280,bike_53293
2025-12-11T11:01:12.913215,bike_21455
2025-12-11T11:01:06.232675,bike_73742
2025-12-11T11:01:16.104123,bike_26492
2025-12-11T11:01:05.924239,bike_19838
2025-12-11T11:01:09.051577,bike_19976
2025-11-30T05:01:11.368580,bike_73312
2025-12-11T11:01:11.473187,bike_62728
2025-12-11T11:01:10.584177,bike_67490
2025-12-11T11:01:12.944282,bike_00185
2025-12-11T11:01:10.492468,bike_77337
2025-12-11T11:01:12.164161,bike_50560
2025-12-11T11:01:10.909094,bike_58258
2025-12-11T05:01:08.690734,bike_13288
2025-12-11T11:01:07.792832,bike_11086
2025-12-11T11:01:16.290113,bike_24732
2025-12-11T11:01:12.751726,bike_52356
2025-12-11T11:01:16.364227,bike_81735
2025-12-11T11:01:13.553638,bike_00554
2025-12-11T11:01:11.613515,bike_51634
2025-12-11T11:01:06.494810,bike_82313
2025-12-11T11:01:16.290126,bike_44772
2025-12-08T17:01:05.796212,bike_62741
2025-12-11T11:01:06.664169,bike_75576
2025-12-11T11:01:16.664249,bike_09445
2025-12-11T11:01:06.210064,bike_09745
2025-12-11T11:01:08.010851,bike_60594
2025-12-11T11:01:07.053443,bike_51185
2025-12-09T05:01:12.717709,bike_53776
2025-12-11T11:01:16.744195,bike_09522
2025-12-11T11:01:06.249233,bike_89488
2025-12-11T11:01:11.769828,bike_19948
2025-12-11T11:01:15.010917,bike_43085
2025-12-11T11:01:11.090181,bike_80113
2025-12-11T11:01:08.613035,bike_67917
2025-12-11T11:01:08.944071,bike_57078
2025-12-11T11:01:10.164169,bike_89780
2025-12-11T11:01:15.653279,bike_88671
2025-12-11T11:01:07.771106,bike_18222
2025-12-11T11:01:13.011479,bike_46298
2025-12-11T11:01:11.464211,bike_09295
2025-12-11T11:01:08.684226,bike_67295
2025-12-11T11:01:12.693002,bike_70463
2025-12-11T11:01:13.253713,bike_57407
2025-12-11T05:01:09.116878,bike_85055
2025-12-11T11:01:06.890318,bike_79402
2025-12-11T11:01:12.604075,bike_61195
2025-12-11T11:01:07.204201,bike_82582
2025-12-11T11:01:07.053490,bike_62593
2025-12-11T11:01:08.791232,bike_77742
2025-12-11T11:01:08.504215,bike_57718
2025-12-11T11:01:08.591599,bike_51203
2025-12-11T11:01:08.304246,bike_51526
2025-12-11T11:01:09.804064,bike_44062
2025-12-11T11:01:10.593137,bike_78992
2025-12-11T11:01:13.093562,bike_08777
2025-12-11T11:01:14.091675,bike_78009
2025-12-11T11:01:10.024128,bike_51982
2025-12-11T11:01:13.193753,bike_45416
2025-12-11T11:01:16.524474,bike_72562
2025-12-11T11:01:14.210132,bike_21793
2025-12-11T11:01:08.090488,bike_20340
2025-12-11T11:01:16.010698,bike_46308
2025-12-11T11:01:08.290437,bike_78210
2025-12-11T11:01:13.390985,bike_77603
2025-12-11T11:01:08.433352,bike_82843
2025-12-11T05:01:07.890768,bike_07726
2025-12-08T23:01:12.577679,bike_88401
2025-12-11T11:01:06.424156,bike_78240
2025-12-11T11:01:09.484099,bike_63262
2025-12-11T11:01:16.411291,bike_69324
2025-12-11T11:01:12.073067,bike_05290
2025-12-11T11:01:07.292090,bike_89410
2025-12-11T11:01:13.904164,bike_53091
2025-12-11T11:01:09.184176,bike_05497
2025-12-11T11:01:12.292674,bike_45557
2025-12-11T11:01:14.324197,bike_78260
2025-12-11T11:01:11.724160,bike_43954
2025-12-11T05:01:04.621986,bike_74322
2025-12-11T11:01:17.070143,bike_76911
2025-12-11T11:01:11.830380,bike_81168
2025-12-11T11:01:14.993615,bike_15646
2025-11-30T05:01:09.476547,bike_70806
2025-12-11T11:01:13.244227,bike_86275
2025-12-11T11:01:11.344230,bike_82540
2025-12-08T05:01:06.614949,bike_70267
2025-12-11T11:01:16.251016,bike_24384
2025-12-11T11:01:10.844189,bike_73434
2025-12-11T11:01:06.904202,bike_52280
2025-12-11T11:01:09.051625,bike_03247
2025-12-11T11:01:08.124238,bike_11268
2025-12-11T11:01:07.150144,bike_73472
2025-12-11T11:01:14.993607,bike_21487
2025-12-11T05:01:13.701923,bike_75829
2025-12-11T11:01:16.193522,bike_10632
2025-12-11T11:01:07.489250,bike_75573
2025-12-11T11:01:11.791861,bike_78877
2025-12-11T11:01:15.993457,bike_53218
2025-12-11T11:01:10.864152,bike_62278
2025-12-11T11:01:15.544164,bike_23585
2025-12-11T11:01:12.524145,bike_52702
2025-12-11T11:01:13.373563,bike_43491
2025-12-11T11:01:07.792869,bike_74714
2025-12-11T11:01:08.191322,bike_68664
2025-12-11T11:01:09.384153,bike_77312
2025-12-11T11:01:15.224166,bike_80839
2025-12-01T05:01:05.059805,bike_58306
2025-12-11T11:01:07.479528,bike_81674
2025-12-11T11:01:10.294051,bike_42715
2025-12-11T05:01:13.087972,bike_52494
2025-12-01T17:01:09.938370,bike_17816
2025-12-11T11:01:13.391015,bike_17688
2025-12-11T11:01:14.130688,bike_85137
2025-12-11T11:01:12.390272,bike_17756
2025-12-11T11:01:06.650556,bike_73707
2025-12-11T11:01:11.090202,bike_74767
2025-12-11T11:01:11.684206,bike_70312
2025-12-11T11:01:06.824129,bike_47778
2025-12-11T11:01:12.453794,bike_38870
2025-12-11T11:01:12.944202,bike_51604
2025-12-11T11:01:12.292686,bike_88726
2025-12-11T11:01:10.010281,bike_71707
2025-12-11T11:01:13.693062,bike_73499
2025-12-11T11:01:13.344151,bike_70938
2025-12-11T11:01:14.251496,bike_01374
2025-12-11T11:01:10.813625,bike_02587
2025-12-11T11:01:09.570571,bike_89213
2025-12-11T11:01:14.392663,bike_43395
2025-12-11T11:01:12.073049,bike_89656
2025-12-11T11:01:13.011489,bike_74741
2025-12-11T11:01:08.473420,bike_23407
2025-12-11T05:01:08.790765,bike_72752
2025-12-11T11:01:08.732868,bike_81205
2025-12-11T11:01:11.851807,bike_77843
2025-12-11T11:01:15.930289,bike_89113
2025-12-11T11:01:14.893014,bike_43304
2025-12-11T11:01:06.704146,bike_03558
2025-12-11T11:01:11.889458,bike_10551
2025-12-11T05:01:07.841939,bike_51394
2025-12-11T05:01:04.473836,bike_76620
2025-12-11T11:01:09.290949,bike_47141
2025-12-10T11:01:03.439872,bike_75668
2025-12-11T11:01:12.904215,bike_88131
2025-12-11T11:01:07.489248,bike_80213
2025-12-11T11:01:10.671697,bike_50836
2025-12-11T11:01:07.164182,bike_46541
2025-12-11T11:01:06.953080,bike_57435
2025-12-11T11:01:12.564191,bike_25481
2025-12-11T11:01:16.424297,bike_43938
2025-12-11T11:01:13.924231,bike_33085
2025-12-11T11:01:12.404109,bike_52836
2025-12-11T11:01:11.124182,bike_82296
2025-12-11T11:01:08.491041,bike_62334
2025-12-11T11:01:10.024141,bike_77454
2025-12-11T11:01:06.193087,bike_86076
2025-12-11T11:01:06.691064,bike_72088
2025-12-06T11:01:12.406471,bike_52306
2025-12-11T11:01:08.064171,bike_43296
2025-12-11T11:01:15.811106,bike_69123
2025-12-07T17:01:04.871760,bike_73601
2025-12-11T11:01:08.644184,bike_50309
2025-12-11T11:01:06.792910,bike_08542
2025-11-28T11:01:29.363664,bike_05192
2025-12-11T11:01:15.850363,bike_43424
2025-12-11T11:01:12.484149,bike_22834
2025-12-01T11:01:05.705846,bike_67753
2025-12-11T11:01:07.712098,bike_56886
2025-12-11T11:01:08.424336,bike_22725
2025-12-11T11:01:16.644226,bike_46265
2025-12-11T05:01:05.210060,bike_70107
2025-12-11T11:01:06.224102,bike_70763
2025-12-11T11:01:07.890126,bike_85153
2025-12-11T11:01:08.024221,bike_46490
2025-12-11T11:01:17.009706,bike_46876
2025-12-11T11:01:06.691058,bike_22553
2025-12-11T11:01:11.550971,bike_52644
2025-12-11T11:01:14.649863,bike_72532
2025-11-30T05:01:15.557449,bike_42695
2025-12-11T11:01:06.810068,bike_77216
2025-12-11T11:01:13.511650,bike_67337
2025-12-11T11:01:07.330126,bike_58562
2025-12-11T11:01:10.764061,bike_22750
2025-12-11T11:01:14.053095,bike_77799
2025-12-11T11:01:14.570958,bike_73205
2025-12-11T11:01:15.913132,bike_76314
2025-12-11T11:01:07.470192,bike_51194
2025-12-11T11:01:16.024194,bike_42596
2025-12-11T11:01:08.992892,bike_44216
2025-12-11T11:01:09.993110,bike_21456
2025-12-11T11:01:10.513550,bike_47211
2025-12-11T11:01:13.170777,bike_79381
2025-12-11T11:01:16.471308,bike_88158
2025-12-11T11:01:15.504170,bike_25416
2025-12-05T23:01:05.371298,bike_24743
2025-12-11T11:01:12.350669,bike_86064
2025-12-11T11:01:13.572015,bike_43722
2025-12-11T11:01:12.050634,bike_77052
2025-12-11T11:01:11.330484,bike_72224
2025-12-11T11:01:11.533522,bike_72442
2025-12-11T11:01:07.890101,bike_77831
2025-12-11T11:01:10.998419,bike_21620
2025-12-11T11:01:10.584214,bike_03999
2025-12-10T23:01:12.268704,bike_88404
2025-12-11T11:01:16.792887,bike_44017
2025-12-11T11:01:11.190589,bike_50250
2025-12-11T11:01:08.830048,bike_46431
2025-12-11T11:01:16.932112,bike_80116
2025-12-11T11:01:09.404195,bike_21995
2025-12-11T11:01:15.170420,bike_42892
2025-12-11T05:01:06.941912,bike_81781
2025-12-11T11:01:10.373307,bike_51972
2025-12-11T11:01:16.193541,bike_09317
2025-12-11T05:01:06.548163,bike_56684
2025-12-11T11:01:16.604276,bike_52599
2025-12-11T11:01:07.124284,bike_43570
2025-12-11T11:01:12.564212,bike_72736
2025-12-11T11:01:09.944174,bike_82282
2025-12-11T11:01:09.129974,bike_76367
2025-12-11T11:01:10.554067,bike_02901
2025-12-11T11:01:15.144203,bike_43872
2025-12-11T11:01:15.113980,bike_25272
2025-12-11T11:01:13.413542,bike_06552
2025-12-11T11:01:06.609817,bike_77353
2025-12-10T11:01:03.669126,bike_71961
2025-12-11T11:01:07.124278,bike_70573
2025-12-11T11:01:12.230680,bike_70982
2025-12-11T11:01:16.873287,bike_43597
2025-12-11T11:01:13.084297,bike_74154
2025-12-11T11:01:13.244235,bike_47511
2025-12-11T11:01:10.364214,bike_00899
2025-12-11T11:01:12.484154,bike_40591
2025-12-11T11:01:14.570997,bike_43124
2025-12-03T05:01:06.986160,bike_72418
2025-12-11T11:01:14.193079,bike_76108
2025-12-11T11:01:09.684153,bike_77054
2025-12-11T11:01:06.010647,bike_25631
2025-12-11T11:01:11.410513,bike_60056
2025-12-11T11:01:10.584150,bike_58502
2025-12-11T11:01:10.364177,bike_79897
2025-12-11T11:01:11.204167,bike_67476
2025-12-11T11:01:06.953075,bike_61552
2025-12-11T11:01:08.812920,bike_69101
2025-12-11T11:01:11.213433,bike_14208
2025-12-09T11:01:06.919218,bike_45803
2025-12-10T23:01:09.788632,bike_45882
2025-12-11T11:01:10.844192,bike_45365
2025-12-11T11:01:08.953451,bike_55752
2025-12-11T11:01:12.993665,bike_68766
2025-12-11T11:01:09.051628,bike_51324
2025-12-11T11:01:14.884278,bike_67466
2025-12-11T11:01:08.024224,bike_70616
2025-12-11T11:01:12.309956,bike_67585
2025-12-11T11:01:11.710029,bike_81082
2025-12-11T11:01:16.792915,bike_61161
2025-12-11T11:01:08.913067,bike_57883
2025-12-11T11:01:10.270437,bike_81455
2025-12-11T11:01:16.524492,bike_88693
2025-12-11T11:01:13.284210,bike_73506
2025-12-11T11:01:07.230444,bike_77365
2025-12-11T11:01:07.630499,bike_77551
2025-12-11T11:01:15.210170,bike_85536
2025-12-11T05:01:03.171055,bike_82788
2025-12-11T11:01:08.024200,bike_46325
2025-12-11T11:01:14.184184,bike_47067
2025-12-11T11:01:13.044300,bike_69104
2025-12-11T11:01:12.050605,bike_71088
2025-12-11T11:01:05.914808,bike_44444
2025-12-11T11:01:13.184306,bike_77691
2025-12-11T11:01:13.991238,bike_75522
2025-12-02T17:01:11.694846,bike_58908
2025-12-11T11:01:06.424175,bike_80812
2025-12-11T11:01:12.073051,bike_81037
2025-12-11T11:01:08.090459,bike_58025
2025-12-10T17:01:07.440542,bike_17304
2025-12-11T11:01:14.353209,bike_71300
2025-12-11T11:01:06.424148,bike_73079
2025-12-10T23:01:09.574403,bike_78802
2025-12-11T11:01:15.653322,bike_51086
2025-12-11T11:01:12.131854,bike_43691
2025-12-11T11:01:12.573705,bike_51473
2025-12-11T11:01:16.664264,bike_81462
2025-12-05T11:01:05.155793,bike_67943
2025-12-11T11:01:14.153430,bike_88245
2025-12-11T11:01:16.744187,bike_73220
2025-12-11T05:01:05.810755,bike_62644
2025-12-11T11:01:07.044171,bike_47273
2025-12-11T11:01:13.413560,bike_67036
2025-12-11T11:01:14.933294,bike_52712
2025-12-11T11:01:15.764244,bike_67589
2025-12-11T05:01:04.791042,bike_15404
2025-12-11T11:01:07.365443,bike_53315
2025-12-10T11:01:11.742629,bike_82311
2025-12-11T11:01:13.711263,bike_69537
2025-12-11T11:01:10.474939,bike_72819
2025-12-11T11:01:13.964188,bike_46439
2025-12-11T11:01:13.480002,bike_52852
2025-12-11T11:01:16.730408,bike_77294
2025-12-11T11:01:16.332960,bike_25438
2025-12-11T11:01:13.991216,bike_51668
2025-12-11T11:01:15.311913,bike_23931
2025-12-11T11:01:09.153070,bike_73423
2025-12-11T11:01:06.704199,bike_80474
2025-12-11T11:01:09.544179,bike_79826
2025-12-11T11:01:09.711250,bike_51859
2025-12-11T11:01:16.010673,bike_18086
2025-12-11T11:01:12.550732,bike_67315
2025-12-11T11:01:08.591615,bike_88429
2025-12-11T11:01:12.173023,bike_67354
2025-12-11T11:01:11.830382,bike_51351
2025-12-11T11:01:16.691305,bike_73140
2025-12-11T11:01:08.670548,bike_47891
2025-12-11T11:01:14.513407,bike_42609
2025-12-11T11:01:15.913129,bike_05913
2025-12-07T17:01:09.936302,bike_77338
2025-12-11T11:01:10.531012,bike_23531
2025-12-11T11:01:08.124281,bike_55657
2025-12-11T11:01:16.144210,bike_21380
2025-12-11T11:01:06.410651,bike_12075
2025-12-11T11:01:06.713205,bike_76536
2025-12-11T11:01:15.828841,bike_75686
2025-12-11T11:01:15.793638,bike_85082
2025-12-11T11:01:14.272975,bike_72547
2025-12-11T11:01:11.752898,bike_78912
2025-12-11T11:01:15.544148,bike_79050
2025-12-05T23:01:13.551392,bike_13898
2025-12-11T11:01:12.612552,bike_78824
2025-12-11T11:01:08.344200,bike_46002
2025-12-09T17:01:05.378780,bike_61932
2025-12-09T05:01:15.647067,bike_04090
2025-12-11T11:01:10.944151,bike_71230
2025-12-11T11:01:08.124294,bike_68980
2025-12-11T11:01:12.864232,bike_62813
2025-12-11T11:01:17.031263,bike_43356
2025-12-11T11:01:08.264218,bike_77586
2025-12-10T05:01:06.539028,bike_88115
2025-12-11T11:01:13.364577,bike_52594
2025-12-11T11:01:16.832754,bike_88575
2025-12-11T11:01:10.890924,bike_70392
2025-12-11T11:01:10.984836,bike_23438
2025-12-11T11:01:12.971183,bike_88249
2025-12-11T11:01:11.410527,bike_72422
2025-12-11T11:01:09.504113,bike_03224
2025-12-11T11:01:13.324175,bike_78252
2025-12-11T11:01:12.492738,bike_85019
2025-12-10T11:01:09.913388,bike_75984
2025-12-11T11:01:12.244239,bike_88579
2025-12-11T11:01:15.051052,bike_75434
2025-12-11T11:01:16.864306,bike_73583
2025-12-11T11:01:10.998425,bike_46594
2025-12-11T11:01:15.404283,bike_02198
2025-12-11T11:01:08.344202,bike_70427
2025-12-11T11:01:10.711255,bike_69114
2025-12-11T05:01:11.081898,bike_30301
2025-12-11T11:01:13.127034,bike_79528
2025-12-10T23:01:06.756213,bike_67031
2025-12-11T11:01:15.953234,bike_77326
2025-12-11T11:01:15.184183,bike_16791
2025-12-11T11:01:12.844151,bike_70318
2025-12-11T11:01:09.813770,bike_81801
2025-12-11T11:01:10.413574,bike_50205
2025-12-11T11:01:13.631200,bike_77363
2025-12-11T11:01:06.984210,bike_78961
2025-12-11T11:01:07.470179,bike_11543
2025-12-11T11:01:08.464231,bike_77499
2025-12-11T11:01:07.993143,bike_74516
2025-12-06T17:01:11.512329,bike_62998
2025-12-11T11:01:08.930773,bike_45769
2025-12-05T17:01:06.999357,bike_67323
2025-12-11T11:01:06.352891,bike_21152
2025-12-11T11:01:11.684212,bike_21764
2025-12-11T11:01:12.444178,bike_89083
2025-12-11T11:01:08.433334,bike_72181
2025-12-11T11:01:06.650569,bike_52315
2025-12-11T11:01:07.573526,bike_06704
2025-12-11T11:01:13.724248,bike_57294
2025-12-11T11:01:09.904228,bike_89847
2025-12-11T05:01:06.294118,bike_58844
2025-12-11T05:01:05.801871,bike_51529
2025-12-11T11:01:10.351116,bike_77284
2025-11-28T05:01:39.510184,bike_68979
2025-12-11T11:01:09.684199,bike_60465
2025-12-11T11:01:10.632259,bike_79291
2025-12-11T11:01:13.373591,bike_17659
2025-12-11T11:01:13.973667,bike_06878
2025-12-09T11:01:05.884781,bike_72608
2025-12-11T11:01:09.090384,bike_16884
2025-12-11T11:01:09.724143,bike_89820
2025-12-11T11:01:08.653109,bike_44870
2025-12-11T11:01:07.604223,bike_47498
2025-12-11T11:01:16.864317,bike_03731
2025-11-29T11:01:10.013483,bike_23020
2025-12-11T11:01:07.913189,bike_10477
2025-12-11T11:01:09.930907,bike_74840
2025-12-11T11:01:11.151267,bike_85051
2025-12-11T11:01:12.309999,bike_51266
2025-12-11T11:01:14.624179,bike_68538
2025-12-11T11:01:10.333412,bike_51172
2025-12-11T11:01:15.984176,bike_52956
2025-12-11T11:01:07.694415,bike_76527
2025-12-11T05:01:12.161982,bike_60720
2025-12-11T11:01:06.592753,bike_14360
2025-12-09T05:01:05.566547,bike_76303
2025-12-11T11:01:16.504220,bike_51729
2025-12-11T11:01:14.031041,bike_22772
2025-12-11T11:01:08.451032,bike_57820
2025-12-10T11:01:08.829230,bike_79392
2025-12-11T11:01:17.052960,bike_63701
2025-12-11T11:01:13.364632,bike_80684
2025-12-11T11:01:14.624131,bike_07317
2025-12-11T05:01:03.188529,bike_43768
2025-12-11T11:01:06.904223,bike_24468
2025-12-11T05:01:05.010958,bike_25555
2025-12-11T11:01:14.300746,bike_51975
2025-12-11T11:01:16.250952,bike_24308
2025-12-11T11:01:12.404103,bike_75680
2025-12-11T11:01:08.573641,bike_16821
2025-12-11T05:01:02.421716,bike_08215
2025-11-28T17:01:12.555864,bike_88451
2025-12-11T11:01:09.693436,bike_44442
2025-12-03T05:01:14.859773,bike_23969
2025-12-11T11:01:12.993695,bike_63700
2025-12-11T11:01:12.350702,bike_19986
2025-12-11T11:01:06.292445,bike_24199
2025-12-11T11:01:08.150646,bike_46899
2025-12-11T11:01:06.864204,bike_69245
2025-12-11T11:01:15.224193,bike_85520
2025-12-11T11:01:08.504245,bike_21445
2025-12-11T11:01:11.213398,bike_51976
2025-12-11T11:01:08.564379,bike_73576
2025-12-11T11:01:09.631240,bike_74355
2025-12-11T11:01:07.604233,bike_74873
2025-12-11T05:01:03.450024,bike_80835
2025-12-11T11:01:13.111292,bike_77633
2025-12-11T11:01:10.504222,bike_30450
2025-12-11T11:01:06.486032,bike_77436
2025-12-11T05:01:12.821972,bike_44250
2025-12-11T11:01:12.104904,bike_77687
2025-12-10T23:01:10.416143,bike_04302
2025-12-10T23:01:11.875895,bike_81665
2025-12-11T11:01:14.449806,bike_61276
2025-12-11T11:01:09.064160,bike_82292
2025-12-11T11:01:09.264252,bike_18238
2025-12-11T11:01:12.444159,bike_48067
2025-12-11T11:01:14.224163,bike_71145
2025-12-11T11:01:13.744229,bike_42537
2025-12-11T11:01:08.564369,bike_61355
2025-12-11T11:01:06.049749,bike_61580
2025-12-11T11:01:14.831123,bike_82509
2025-12-11T11:01:14.224142,bike_18078
2025-12-11T11:01:07.190873,bike_50285
2025-12-11T11:01:12.904188,bike_17488
2025-12-11T11:01:10.684105,bike_47006
2025-12-11T11:01:15.064159,bike_47440
2025-12-11T11:01:09.073194,bike_80294
2025-12-11T11:01:06.752923,bike_78039
2025-12-11T11:01:10.333407,bike_78815
2025-12-11T11:01:10.284225,bike_72384
2025-12-11T05:01:03.288673,bike_55530
2025-12-11T11:01:08.644198,bike_50990
2025-12-11T11:01:07.109996,bike_44797
2025-12-11T11:01:13.544239,bike_24342
2025-12-11T11:01:07.173320,bike_89912
2025-12-11T11:01:14.764220,bike_69577
2025-12-10T17:01:09.051696,bike_79866
2025-12-11T11:01:11.370602,bike_43800
2025-12-11T05:01:10.611040,bike_63643
2025-12-11T11:01:16.604224,bike_52308
2025-12-11T05:01:11.961971,bike_61959
2025-12-11T11:01:07.984162,bike_53115
2025-12-11T11:01:07.510765,bike_50779
2025-11-28T11:01:26.423811,bike_43141
2025-12-11T11:01:15.333251,bike_89584
2025-12-11T11:01:12.733568,bike_61962
2025-12-11T11:01:06.713194,bike_89992
2025-12-11T11:01:08.591607,bike_21223
2025-12-11T11:01:06.932361,bike_69338
2025-12-11T11:01:11.012490,bike_85318
2025-12-11T05:01:05.827974,bike_45617
2025-12-11T11:01:16.411301,bike_67178
2025-12-11T11:01:14.324236,bike_78626
2025-12-11T11:01:11.273228,bike_45038
2025-12-11T11:01:14.091710,bike_63673
